,exp,it,res,all,time
0,15,0,599785472,70610944,18359.689453125
1,15,1,299892736,70610944,56.16499328613281
2,15,2,299892736,70610944,55.22681427001953
3,15,3,299892736,70610944,54.81785583496094
4,16,0,331350016,72708096,81.66073608398438
5,16,1,331350016,72975872,55.64553451538086
6,16,2,329252864,72708096,55.96860885620117
7,16,3,329252864,72708096,59.977439880371094
8,17,0,503316480,76902400,63.5362548828125
9,17,1,501219328,76902400,598.7813720703125
10,17,2,494927872,76902400,59.91628646850586
11,17,3,503316480,76984320,64.07347106933594
12,18,0,958398464,85291008,65.71279907226562
13,18,1,968884224,85291008,68.46284484863281
14,18,2,941621248,85291008,64.55382537841797
15,18,3,941621248,85291008,64.68665313720703
16,19,0,1801453568,102068224,66.8064956665039
17,19,1,1786773504,102068224,64.46412658691406
18,19,2,1784676352,102068224,65.06729888916016
19,19,3,1767899136,102486016,62.05081558227539
20,20,0,3529506816,135622656,64.85971069335938
21,20,1,3527409664,135622656,64.04338836669922
22,20,2,3495952384,135622656,62.91107177734375
23,20,3,3493855232,136040448,64.50624084472656
24,21,0,6941573120,202731520,89.19705963134766
25,21,1,6876561408,202731520,88.16636657714844
26,21,2,6943670272,202731520,654.9427490234375
27,21,3,6874464256,202731520,89.20877075195312
28,22,0,13960740864,336949248,169.95143127441406
29,22,1,13692305408,336949248,169.313720703125
30,22,2,13021216768,336949248,169.13388061523438
31,22,3,13021216768,336949248,169.21340942382812
32,23,0,27600617472,605384704,365.5578308105469
33,23,1,27602714624,605384704,335.2291259765625
34,23,2,27600617472,605384704,335.45233154296875
35,23,3,27866955776,605384704,334.6856384277344
36,24,0,55419338752,1142255616,666.8133544921875
37,24,1,54882467840,1142255616,673.1774291992188
38,24,2,54880370688,1142255616,866.6683959960938
39,24,3,54882467840,1142255616,669.3958740234375
