,exp,it,res,all,time
0,15,0,887095296,99203072,16638.123046875
1,15,1,452984832,99850240,94.98226928710938
2,15,2,440401920,99137536,90.90633392333984
3,15,3,452984832,98727936,88.70893096923828
4,16,0,763363328,108492800,114.2760009765625
5,16,1,748683264,108492800,92.3096923828125
6,16,2,744488960,108296192,90.55369567871094
7,16,3,750780416,108296192,90.4163818359375
8,17,0,1451229184,123516928,104.94847869873047
9,17,1,1419771904,124024832,95.03814697265625
10,17,2,1396703232,124024832,92.94290924072266
11,17,3,1396703232,124024832,92.0224609375
12,18,0,2782920704,156563456,94.82470703125
13,18,1,2740977664,156563456,92.09616088867188
14,18,2,2740977664,156563456,93.11759948730469
15,18,3,2740977664,156563456,92.9415054321289
16,19,0,5370806272,223672320,94.83312225341797
17,19,1,5337251840,223672320,94.47721862792969
18,19,2,5337251840,223672320,96.38706970214844
19,19,3,5337251840,223672320,95.87289428710938
20,20,0,10687086592,357890048,125.10620880126953
21,20,1,10619977728,357890048,124.09580993652344
22,20,2,10619977728,357890048,123.60649871826172
23,20,3,10619977728,357890048,121.98931121826172
24,21,0,21189623808,626325504,229.22706604003906
25,21,1,21191720960,626325504,228.77052307128906
26,21,2,21191720960,626325504,228.6444549560547
27,21,3,21191720960,626325504,228.59207153320312
28,22,0,42316333056,1167087616,447.807861328125
29,22,1,42047897600,1164744704,447.4723205566406
30,22,2,42047897600,1167013888,447.458251953125
31,22,3,42047897600,1164982272,446.6681823730469
