,exp,it,res,all,time
0,15,0,912261120,100259328,16637.97265625
1,15,1,446693376,99243520,95.1223373413086
2,15,2,465567744,99034112,91.03577423095703
3,15,3,450887680,98859008,88.77677154541016
4,16,0,803209216,107826176,114.41830444335938
5,16,1,788529152,108010496,92.35196685791016
6,16,2,790626304,107732480,90.86064147949219
7,16,3,792723456,107732480,90.49126434326172
8,17,0,1493172224,124501504,105.17113494873047
9,17,1,1495269376,123961344,95.48070526123047
10,17,2,1478492160,123961344,93.03142547607422
11,17,3,1476395008,123961344,92.563232421875
12,18,0,2866806784,157341696,94.11302185058594
13,18,1,2896166912,159670272,91.26838684082031
14,18,2,2797600768,158892032,93.37407684326172
15,18,3,2816475136,159664128,93.25820922851562
16,19,0,5542772736,227484160,94.96109008789062
17,19,1,5509218304,226193920,94.67257690429688
18,19,2,5473566720,226734592,96.35676574707031
19,19,3,5473566720,227634688,95.99871826171875
20,20,0,11131682816,361701888,121.53196716308594
21,20,1,10731126784,360952320,121.59693145751953
22,20,2,10863247360,361724416,120.74553680419922
23,20,3,10867441664,360946176,119.4491195678711
24,21,0,22319988736,630137344,219.5557098388672
25,21,1,21516779520,630159872,218.9720916748047
26,21,2,21510488064,629387776,218.9086456298828
27,21,3,21644705792,630938112,219.12477111816406
28,22,0,44002443264,1167780352,430.08740234375
29,22,1,43488641024,1166255616,430.3482360839844
30,22,2,43190845440,1167030784,430.0328674316406
31,22,3,43190845440,1166255616,429.6496887207031
