,exp,it,res,all,time
0,15,0,392167424,255916032,28250.421875
1,15,1,394264576,303068672,42.53337478637695
2,15,2,392167424,302196736,41.16835021972656
3,15,3,377487360,300899328,41.82876968383789
4,16,0,652214272,511937024,51.292510986328125
5,16,1,629145600,512912384,49.68707275390625
6,16,2,656408576,512890880,48.77500915527344
7,16,3,635437056,512274944,46.616031646728516
8,17,0,1233125376,933762048,54.434654235839844
9,17,1,1201668096,934003712,51.862335205078125
10,17,2,1201668096,934006784,48.78790283203125
11,17,3,1182793728,933826560,50.09187316894531
12,18,0,2319450112,1782056448,56.71878433227539
13,18,1,2382364672,1780315648,62.0417594909668
14,18,2,2283798528,1782647296,55.88022232055664
15,18,3,2336227328,1781865984,57.95222473144531
16,19,0,4460642304,3462274048,60.58870315551758
17,19,1,4359979008,3463879168,55.21315383911133
18,19,2,4257218560,3462592000,57.051551818847656
19,19,3,4458545152,3463135744,57.324127197265625
20,20,0,8973713408,6831834624,68.62751770019531
21,20,1,8571060224,6832584192,62.868255615234375
22,20,2,8571060224,6831837696,64.07984161376953
23,20,3,8843689984,6832606720,62.30255889892578
24,21,0,17744003072,13571026432,100.17689514160156
25,21,1,17473470464,13571782144,97.40835571289062
26,21,2,17207132160,13571032576,98.30668640136719
27,21,3,17469276160,13571038720,97.78623962402344
28,22,0,36609982464,27049425408,217.1627197265625
29,22,1,35670458368,27050950144,212.18687438964844
30,22,2,35907436544,27049425408,212.0722198486328
31,22,3,35907436544,27049425408,211.58473205566406
