,exp,it,res,all,time
0,15,0,392167424,255916032,28236.919921875
1,15,1,394264576,303068672,42.46601486206055
2,15,2,392167424,302196736,41.28713607788086
3,15,3,377487360,300899328,41.87724685668945
4,16,0,652214272,511937024,51.33103942871094
5,16,1,629145600,512912384,49.80556869506836
6,16,2,656408576,512890880,48.81062316894531
7,16,3,635437056,512274944,46.70470428466797
8,17,0,1233125376,933762048,54.58134460449219
9,17,1,1201668096,934003712,51.830238342285156
10,17,2,1201668096,934006784,48.91980743408203
11,17,3,1182793728,933826560,50.11859130859375
12,18,0,2319450112,1782056448,56.81740951538086
13,18,1,2382364672,1780315648,62.13520050048828
14,18,2,2283798528,1782647296,56.01091384887695
15,18,3,2336227328,1781865984,58.03023910522461
16,19,0,4460642304,3462274048,60.61916732788086
17,19,1,4359979008,3463879168,55.242305755615234
18,19,2,4257218560,3462592000,57.13657760620117
19,19,3,4458545152,3463135744,57.36387252807617
20,20,0,8973713408,6831834624,68.87398529052734
21,20,1,8573157376,6832584192,62.90959930419922
22,20,2,8571060224,6831837696,64.3638687133789
23,20,3,8843689984,6832606720,62.507232666015625
24,21,0,17741905920,13571026432,101.5232925415039
25,21,1,17475567616,13571782144,98.58521270751953
26,21,2,17469276160,13571804672,98.76041412353516
27,21,3,16798187520,13571035648,98.52467346191406
28,22,0,38071697408,27050978816,218.488037109375
29,22,1,35949379584,27050950144,213.12838745117188
30,22,2,36723228672,27049425408,213.14016723632812
31,22,3,36725325824,27050200576,213.25286865234375
