,exp,it,res,all,time
0,15,0,912261120,100021760,16638.255859375
1,15,1,469762048,99108864,94.18892669677734
2,15,2,469762048,99108864,89.92230224609375
3,15,3,455081984,99108864,88.62815856933594
4,16,0,807403520,107944960,114.4692153930664
5,16,1,792723456,107735552,92.4593276977539
6,16,2,784334848,107735552,90.87753295898438
7,16,3,784334848,107944960,91.48607635498047
8,17,0,1468006400,124501504,104.84300994873047
9,17,1,1495269376,123961344,95.38114929199219
10,17,2,1459617792,124739584,92.79235076904297
11,17,3,1495269376,123964416,92.12188720703125
12,18,0,2902458368,158895104,94.12825775146484
13,18,1,2852126720,158892032,91.42192077636719
14,18,2,2801795072,158888960,93.08582305908203
15,18,3,2801795072,159664128,93.22467041015625
16,19,0,5561647104,228262400,94.99702453613281
17,19,1,5477761024,226193920,94.66934204101562
18,19,2,5473566720,226734592,96.90435028076172
19,19,3,5473566720,227625472,96.06307220458984
20,20,0,11131682816,361701888,120.51350402832031
21,20,1,10729029632,360952320,120.26713562011719
22,20,2,10863247360,361724416,119.04617309570312
23,20,3,10867441664,360946176,118.01107025146484
24,21,0,22319988736,630137344,216.28048706054688
25,21,1,21514682368,629384704,215.70860290527344
26,21,2,21518876672,628612608,215.78720092773438
27,21,3,21783117824,629384704,215.872802734375
28,22,0,43339743232,1167008256,423.7007141113281
29,22,1,42932895744,1166149120,423.8524169921875
30,22,2,42664460288,1166255616,423.5617370605469
31,22,3,43461378048,1166921216,423.2123718261719
