,exp,it,res,all,time
0,15,0,912261120,100259328,16638.2265625
1,15,1,446693376,99243520,95.10157012939453
2,15,2,465567744,99034112,91.25856018066406
3,15,3,450887680,98859008,88.70838165283203
4,16,0,803209216,107826176,114.4167709350586
5,16,1,788529152,108010496,92.40777587890625
6,16,2,790626304,107732480,90.90230560302734
7,16,3,792723456,107732480,90.59846496582031
8,17,0,1493172224,124501504,105.09126281738281
9,17,1,1495269376,123961344,95.44550323486328
10,17,2,1478492160,123961344,92.82809448242188
11,17,3,1476395008,123961344,92.57023620605469
12,18,0,2866806784,157341696,94.18863677978516
13,18,1,2896166912,159670272,91.22601318359375
14,18,2,2797600768,158892032,93.09699249267578
15,18,3,2816475136,159664128,93.27011108398438
16,19,0,5542772736,227484160,95.01481628417969
17,19,1,5509218304,226193920,94.69264221191406
18,19,2,5473566720,226734592,96.86646270751953
19,19,3,5473566720,227634688,96.08281707763672
20,20,0,11131682816,361701888,122.18089294433594
21,20,1,10729029632,360952320,122.15628814697266
22,20,2,10863247360,361724416,121.58812713623047
23,20,3,10867441664,360946176,120.00879669189453
24,21,0,22322085888,630137344,221.04762268066406
25,21,1,21514682368,629384704,220.41993713378906
26,21,2,21516779520,629387776,220.48646545410156
27,21,3,21778923520,629384704,220.53106689453125
28,22,0,44149243904,1167780352,432.80047607421875
29,22,1,43209719808,1166255616,432.6037292480469
30,22,2,43448795136,1166255616,432.8808898925781
31,22,3,43446697984,1166912000,432.4671630859375
