,exp,it,res,all,time
0,15,0,652214272,92273152,16541.037109375
1,15,1,358612992,91263488,57.40415954589844
2,15,2,358612992,91804160,56.51935958862305
3,15,3,358612992,91510784,58.36588668823242
4,16,0,650117120,99755520,79.40480041503906
5,16,1,635437056,99792896,61.137088775634766
6,16,2,633339904,99783680,64.32310485839844
7,16,3,639631360,100283904,61.388671875
8,17,0,1212153856,116036608,68.40252685546875
9,17,1,1235222528,116036608,63.24863815307617
10,17,2,1210056704,116274688,63.32185745239258
11,17,3,1207959552,116274688,62.728607177734375
12,18,0,2294284288,149893120,65.812255859375
13,18,1,2250244096,149890048,66.56690979003906
14,18,2,2252341248,150668288,67.6233901977539
15,18,3,2252341248,151443456,61.99919891357422
16,19,0,4370464768,219289088,65.86422729492188
17,19,1,4387241984,217748480,63.963966369628906
18,19,2,4383047680,218510848,65.27212524414062
19,19,3,4385144832,217751552,65.14115142822266
20,20,0,8835301376,352728576,78.85091400146484
21,20,1,8633974784,351966208,78.91171264648438
22,20,2,8636071936,351966208,79.4993896484375
23,20,3,8633974784,352738304,77.83577728271484
24,21,0,17588813824,621939200,141.9384002685547
25,21,1,17049845760,621170688,139.76007080078125
26,21,2,17181966336,621179904,139.6946563720703
27,21,3,17444110336,621179904,139.7322235107422
28,22,0,34686894080,1158044672,273.0987243652344
29,22,1,34527510528,1158822912,273.3753356933594
30,22,2,34005319680,1158050816,274.4873046875
31,22,3,34825306112,1158047744,273.1849670410156
32,23,0,68753031168,2231970816,541.2803955078125
33,23,1,68199383040,2231973888,578.1796875
34,23,2,68163731456,2231970816,557.0975341796875
35,23,3,68161634304,2231970816,567.6651611328125
