,exp,it,res,all,time
0,15,0,622854144,180008960,27991.255859375
1,15,1,341835776,221921280,29.46793556213379
2,15,2,341835776,222134272,26.701791763305664
3,15,3,341835776,222265344,26.3753604888916
4,16,0,469762048,361259008,34.75020980834961
5,16,1,448790528,360529920,31.03865623474121
6,16,2,448790528,361308160,27.97724723815918
7,16,3,476053504,361562112,28.225248336791992
8,17,0,851443712,639049728,37.89158248901367
9,17,1,859832320,638525440,33.731712341308594
10,17,2,876609536,639049728,35.925376892089844
11,17,3,876609536,638779392,34.31852722167969
12,18,0,1635778560,1198727168,38.558719635009766
13,18,1,1600126976,1198219264,42.602081298828125
14,18,2,1581252608,1198219264,41.24009704589844
15,18,3,1604321280,1198219264,39.0055046081543
16,19,0,3011510272,2306039808,40.23107147216797
17,19,1,3112173568,2306039808,36.246944427490234
18,19,2,3011510272,2306039808,36.896766662597656
19,19,3,3011510272,2306039808,38.51161575317383
20,20,0,6041894912,4530069504,47.685951232910156
21,20,1,6176112640,4530069504,44.25721740722656
22,20,2,5974786048,4530069504,45.61849594116211
23,20,3,5974786048,4530069504,42.19180679321289
24,21,0,11765022720,8978128896,65.50425720214844
25,21,1,12033458176,8978128896,63.22623825073242
26,21,2,12167675904,8978128896,62.80713653564453
27,21,3,12167675904,8978128896,66.36975860595703
28,22,0,24010293248,17874247680,140.46914672851562
29,22,1,23739760640,17875804160,139.0753936767578
30,22,2,24008196096,17876582400,142.49270629882812
31,22,3,24008196096,17876279296,145.64767456054688
32,23,0,47697625088,35668516864,295.2532653808594
33,23,1,47160754176,35666976768,285.1252136230469
34,23,2,47697625088,35666976768,289.3681945800781
35,23,3,47697625088,35666976768,288.30645751953125
