,exp,it,res,all,time
0,15,0,652214272,92273152,16541.9140625
1,15,1,379584512,91260416,57.42367935180664
2,15,2,364904448,91025920,56.69113540649414
3,15,3,364904448,91269632,58.26393508911133
4,16,0,650117120,99783680,79.65337371826172
5,16,1,650117120,100283904,60.21084976196289
6,16,2,629145600,99783680,64.34761810302734
7,16,3,643825664,100283904,60.51260757446289
8,17,0,1218445312,116298752,68.36969757080078
9,17,1,1195376640,116576768,63.26655960083008
10,17,2,1184890880,116036608,63.158241271972656
11,17,3,1184890880,116036608,63.165855407714844
12,18,0,2252341248,149114880,65.86975860595703
13,18,1,2281701376,149117952,66.35244750976562
14,18,2,2285895680,149893120,66.86460876464844
15,18,3,2254438400,150665216,62.019775390625
16,19,0,4395630592,219289088,65.84909057617188
17,19,1,4389339136,217748480,63.83126449584961
18,19,2,4385144832,217748480,65.27961730957031
19,19,3,4450156544,219107840,65.01773071289062
20,20,0,8766095360,352728576,81.20870208740234
21,20,1,8703180800,351966208,81.29987335205078
22,20,2,8770289664,352563200,81.3743667602539
23,20,3,8627683328,352728576,80.32498931884766
24,21,0,17729323008,621164032,146.8605499267578
25,21,1,17056137216,620401664,144.63206481933594
26,21,2,17194549248,620401664,144.55343627929688
27,21,3,17188257792,621948928,144.64224243164062
28,22,0,34691088384,1158810112,282.6311950683594
29,22,1,34544287744,1157272576,282.9280700683594
30,22,2,34259075072,1158047744,283.4442443847656
31,22,3,33990639616,1157272576,282.7628173828125
32,23,0,70883737600,2232555008,560.6182861328125
33,23,1,67660414976,2231789568,597.1567993164062
34,23,2,69235376128,2231789568,576.1279907226562
35,23,3,69268930560,2231017472,586.835205078125
