,exp,it,res,all,time
0,15,0,652214272,92273152,16542.19140625
1,15,1,379584512,91260416,57.47734451293945
2,15,2,364904448,91025920,56.60483169555664
3,15,3,364904448,91269632,58.58921432495117
4,16,0,650117120,99783680,79.59942626953125
5,16,1,650117120,100283904,60.28230285644531
6,16,2,629145600,99783680,64.3562240600586
7,16,3,643825664,100283904,60.65011215209961
8,17,0,1218445312,116298752,68.52082824707031
9,17,1,1195376640,116576768,63.387454986572266
10,17,2,1184890880,116036608,63.23263931274414
11,17,3,1184890880,116036608,63.04102325439453
12,18,0,2252341248,149114880,65.80889892578125
13,18,1,2281701376,149117952,66.4136962890625
14,18,2,2285895680,149893120,66.85126495361328
15,18,3,2254438400,150665216,62.03692626953125
16,19,0,4395630592,219289088,65.91878509521484
17,19,1,4389339136,217748480,63.84601593017578
18,19,2,4385144832,217748480,65.27699279785156
19,19,3,4450156544,219107840,65.01292419433594
20,20,0,8766095360,352728576,79.6731185913086
21,20,1,8703180800,351966208,79.74166107177734
22,20,2,8770289664,352563200,80.24044799804688
23,20,3,8627683328,352728576,78.63407897949219
24,21,0,17729323008,621164032,143.57696533203125
25,21,1,17054040064,620401664,141.37161254882812
26,21,2,17192452096,620401664,141.312255859375
27,21,3,17186160640,621948928,141.43405151367188
28,22,0,34691088384,1158810112,276.2149963378906
29,22,1,34286338048,1158041600,276.5707702636719
30,22,2,34550579200,1158050816,277.71282958984375
31,22,3,34273755136,1157272576,276.52484130859375
32,23,0,68197285888,2232551936,547.8907470703125
33,23,1,67677192192,2231014400,584.5269165039062
34,23,2,65508737024,2231489536,563.4013671875
35,23,3,68193091584,2231014400,574.14404296875
